"plate_id","garden","meso_id","soil_id","seed_id","intact_seeds","seed_code","plating_date","germination_date","fungidate_type","fungi_type","death_date","obs","notes","colonization","home_away"
953,"WIL",21,"OH","OH",9,"F",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Home"
953,"WIL",21,"OH","OH",9,"G",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Home"
953,"WIL",21,"OH","OH",9,"H",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Home"
953,"WIL",21,"OH","OH",9,"I",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Home"
954,"WIL",21,"OH","HG",10,"A",2025-08-05,NA,"45883","O",NA,"SF","shiny brown",1,"Away"
954,"WIL",21,"OH","HG",10,"B",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
954,"WIL",21,"OH","HG",10,"C",2025-08-05,NA,"45883","O",NA,"SF","shiny yellow",1,"Away"
954,"WIL",21,"OH","HG",10,"D",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
954,"WIL",21,"OH","HG",10,"E",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
954,"WIL",21,"OH","HG",10,"F",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
954,"WIL",21,"OH","HG",10,"G",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
954,"WIL",21,"OH","HG",10,"H",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
954,"WIL",21,"OH","HG",10,"I",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
954,"WIL",21,"OH","HG",10,"J",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"A",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"B",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"C",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"D",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"E",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"F",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"G",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"H",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"I",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
955,"WIL",21,"OH","AH",10,"J",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
956,"WIL",22,"TI","TI",2,"A",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Home"
956,"WIL",22,"TI","TI",2,"B",2025-08-05,NA,NA,NA,NA,"SF","missing",0,"Home"
957,"WIL",22,"TI","RC",6,"A",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
957,"WIL",22,"TI","RC",6,"B",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
957,"WIL",22,"TI","RC",6,"C",2025-08-05,NA,"45888","O",NA,"SF","shiny white",1,"Away"
957,"WIL",22,"TI","RC",6,"D",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
957,"WIL",22,"TI","RC",6,"E",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
957,"WIL",22,"TI","RC",6,"F",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"A",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"B",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"C",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"D",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"E",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"F",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"G",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
958,"WIL",22,"TI","HR",8,"H",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
961,"WIL",23,"OH","AH",7,"A",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
961,"WIL",23,"OH","AH",7,"B",2025-08-05,2025-08-19,NA,NA,NA,"SF",NA,0,"Away"
961,"WIL",23,"OH","AH",7,"C",2025-08-05,2025-08-19,NA,NA,NA,"SF",NA,0,"Away"
961,"WIL",23,"OH","AH",7,"D",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
961,"WIL",23,"OH","AH",7,"E",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
961,"WIL",23,"OH","AH",7,"F",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
961,"WIL",23,"OH","AH",7,"G",2025-08-05,NA,"45888","O",NA,"SF","shiny pink",1,"Away"
962,"WIL",24,"NG","NG",4,"A",2025-08-05,NA,"45888","O",NA,"SF","shiny pink",1,"Home"
962,"WIL",24,"NG","NG",4,"B",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Home"
962,"WIL",24,"NG","NG",4,"C",2025-08-05,NA,NA,NA,NA,"SF","missing",0,"Home"
962,"WIL",24,"NG","NG",4,"D",2025-08-05,NA,NA,NA,NA,"SF","missing",0,"Home"
963,"WIL",24,"NG","RC",1,"A",2025-08-05,NA,NA,NA,NA,"SF","broke apart while plating",0,"Away"
964,"WIL",24,"NG","HR",3,"A",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
964,"WIL",24,"NG","HR",3,"B",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
964,"WIL",24,"NG","HR",3,"C",2025-08-05,NA,NA,NA,NA,"SF",NA,0,"Away"
968,"WIL",26,"AH","AH",10,"A",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"C",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"D",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"E",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"F",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"G",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"H",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"I",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
968,"WIL",26,"AH","AH",10,"J",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
969,"WIL",26,"AH","RC",2,"A",2025-08-06,NA,"45883","O",NA,"SF","shiny pink",1,"Away"
969,"WIL",26,"AH","RC",2,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
972,"WIL",27,"TI","HR",7,"A",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
972,"WIL",27,"TI","HR",7,"B",2025-08-06,2025-08-19,NA,NA,NA,"SF",NA,0,"Away"
972,"WIL",27,"TI","HR",7,"C",2025-08-06,NA,NA,NA,NA,"SF","seed not fully intact, fell apart",0,"Away"
972,"WIL",27,"TI","HR",7,"D",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
972,"WIL",27,"TI","HR",7,"E",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
972,"WIL",27,"TI","HR",7,"F",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
972,"WIL",27,"TI","HR",7,"G",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
976,"WIL",29,"AH","AH",7,"A",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
976,"WIL",29,"AH","AH",7,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
976,"WIL",29,"AH","AH",7,"C",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
976,"WIL",29,"AH","AH",7,"D",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
976,"WIL",29,"AH","AH",7,"E",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
976,"WIL",29,"AH","AH",7,"F",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
976,"WIL",29,"AH","AH",7,"G",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
977,"WIL",29,"AH","RC",2,"A",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
977,"WIL",29,"AH","RC",2,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
984,"WIL",32,"NG","HR",4,"A",2025-08-06,NA,"45883","O",NA,"SF","shiny pink",1,"Away"
984,"WIL",32,"NG","HR",4,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
984,"WIL",32,"NG","HR",4,"C",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
984,"WIL",32,"NG","HR",4,"D",2025-08-06,NA,NA,NA,NA,"SF","missing",0,"Away"
985,"WIL",33,"SR","SR",3,"A",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
985,"WIL",33,"SR","SR",3,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
985,"WIL",33,"SR","SR",3,"C",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
986,"WIL",33,"SR","HG",5,"A",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
986,"WIL",33,"SR","HG",5,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
986,"WIL",33,"SR","HG",5,"C",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
986,"WIL",33,"SR","HG",5,"D",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
986,"WIL",33,"SR","HG",5,"E",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
987,"WIL",33,"SR","AH",9,"A",2025-08-06,NA,"45882","O",NA,"SF","shiny pink",1,"Away"
987,"WIL",33,"SR","AH",9,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
987,"WIL",33,"SR","AH",9,"C",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
987,"WIL",33,"SR","AH",9,"D",2025-08-06,2025-08-13,NA,NA,NA,"SF",NA,0,"Away"
987,"WIL",33,"SR","AH",9,"E",2025-08-06,NA,"45882","O",NA,"SF","shiny pink",1,"Away"
987,"WIL",33,"SR","AH",9,"F",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
987,"WIL",33,"SR","AH",9,"G",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
987,"WIL",33,"SR","AH",9,"H",2025-08-06,2025-08-13,NA,NA,NA,"SF",NA,0,"Away"
987,"WIL",33,"SR","AH",9,"I",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
991,"WIL",35,"RC","RC",7,"A",2025-08-06,NA,NA,NA,NA,"SF","seed does not appear intact- plated",0,"Home"
991,"WIL",35,"RC","RC",7,"B",2025-08-06,NA,"45883","O",NA,"SF","shiny brown",1,"Home"
991,"WIL",35,"RC","RC",7,"C",2025-08-06,NA,"45883","O",NA,"SF","shiny brown",1,"Home"
991,"WIL",35,"RC","RC",7,"D",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
991,"WIL",35,"RC","RC",7,"E",2025-08-06,NA,"45883","O",NA,"SF","shiny brown",1,"Home"
991,"WIL",35,"RC","RC",7,"F",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Home"
991,"WIL",35,"RC","RC",7,"G",2025-08-06,NA,"45883","O",NA,"SF","shiny brown",1,"Home"
992,"WIL",35,"RC","AH",10,"A",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"B",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"C",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"D",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"E",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"F",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"G",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"H",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"I",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
992,"WIL",35,"RC","AH",10,"J",2025-08-06,NA,NA,NA,NA,"SF",NA,0,"Away"
993,"WIL",36,"HG","HG",10,"A",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"B",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"C",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"D",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"E",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"F",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"G",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"H",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"I",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
993,"WIL",36,"HG","HG",10,"J",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Home"
994,"WIL",36,"HG","HR",9,"A",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"B",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"C",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"D",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"E",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"F",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"G",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"H",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
994,"WIL",36,"HG","HR",9,"I",2025-08-06,NA,NA,NA,NA,NA,NA,0,"Away"
995,"WIL",37,"CR","CR",6,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
995,"WIL",37,"CR","CR",6,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
995,"WIL",37,"CR","CR",6,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
995,"WIL",37,"CR","CR",6,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
995,"WIL",37,"CR","CR",6,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
995,"WIL",37,"CR","CR",6,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
996,"WIL",37,"CR","HG",3,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
996,"WIL",37,"CR","HG",3,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
996,"WIL",37,"CR","HG",3,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
997,"WIL",37,"CR","AH",7,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
997,"WIL",37,"CR","AH",7,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
997,"WIL",37,"CR","AH",7,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
997,"WIL",37,"CR","AH",7,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
997,"WIL",37,"CR","AH",7,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
997,"WIL",37,"CR","AH",7,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
997,"WIL",37,"CR","AH",7,"G",2025-08-06,NA,NA,NA,NA,"HL","missing",0,"Away"
998,"WIL",38,"AH","SR",6,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
998,"WIL",38,"AH","SR",6,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
998,"WIL",38,"AH","SR",6,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
998,"WIL",38,"AH","SR",6,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
998,"WIL",38,"AH","SR",6,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
998,"WIL",38,"AH","SR",6,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
999,"WIL",38,"AH","CR",8,"A",2025-08-06,NA,"45883","O",NA,"HL","shiny brown",1,"Away"
999,"WIL",38,"AH","CR",8,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
999,"WIL",38,"AH","CR",8,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
999,"WIL",38,"AH","CR",8,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
999,"WIL",38,"AH","CR",8,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
999,"WIL",38,"AH","CR",8,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
999,"WIL",38,"AH","CR",8,"G",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
999,"WIL",38,"AH","CR",8,"H",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"C",2025-08-06,2025-08-14,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"F",2025-08-06,2025-09-04,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"G",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1000,"WIL",38,"AH","OH",8,"H",2025-08-06,2025-08-14,NA,NA,NA,"HL",NA,0,"Away"
1003,"WIL",39,"CR","AH",9,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1003,"WIL",39,"CR","AH",9,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1003,"WIL",39,"CR","AH",9,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1003,"WIL",39,"CR","AH",9,"D",2025-08-06,NA,"45883","O/F",NA,"HL","shiny white",1,"Away"
1003,"WIL",39,"CR","AH",9,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1003,"WIL",39,"CR","AH",9,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1003,"WIL",39,"CR","AH",9,"G",2025-08-06,NA,"45883","O/F",NA,"HL","shiny white",1,"Away"
1003,"WIL",39,"CR","AH",9,"H",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1003,"WIL",39,"CR","AH",9,"I",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"G",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1004,"WIL",40,"AH","SR",8,"H",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1005,"WIL",40,"AH","CR",6,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1005,"WIL",40,"AH","CR",6,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1005,"WIL",40,"AH","CR",6,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1005,"WIL",40,"AH","CR",6,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1005,"WIL",40,"AH","CR",6,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1005,"WIL",40,"AH","CR",6,"F",2025-08-06,NA,NA,NA,NA,"HL","dropped",0,"Away"
1006,"WIL",40,"AH","OH",6,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1006,"WIL",40,"AH","OH",6,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1006,"WIL",40,"AH","OH",6,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1006,"WIL",40,"AH","OH",6,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1006,"WIL",40,"AH","OH",6,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1006,"WIL",40,"AH","OH",6,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1007,"WIL",41,"HR","HR",4,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1007,"WIL",41,"HR","HR",4,"B",2025-08-06,2025-08-14,NA,NA,NA,"HL",NA,0,"Home"
1007,"WIL",41,"HR","HR",4,"C",2025-08-06,2025-08-14,NA,NA,NA,"HL",NA,0,"Home"
1007,"WIL",41,"HR","HR",4,"D",2025-08-06,NA,NA,NA,NA,"HL","missing",0,"Home"
1008,"WIL",41,"HR","HG",7,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1008,"WIL",41,"HR","HG",7,"B",2025-08-06,NA,"45883","O",NA,"HL","shiny white",1,"Away"
1008,"WIL",41,"HR","HG",7,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1008,"WIL",41,"HR","HG",7,"D",2025-08-06,NA,"45883","O",NA,"HL","shiny white",1,"Away"
1008,"WIL",41,"HR","HG",7,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1008,"WIL",41,"HR","HG",7,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1008,"WIL",41,"HR","HG",7,"G",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1011,"WIL",42,"SR","AH",5,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1011,"WIL",42,"SR","AH",5,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1011,"WIL",42,"SR","AH",5,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1011,"WIL",42,"SR","AH",5,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1011,"WIL",42,"SR","AH",5,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1017,"WIL",45,"RC","AH",6,"A",2025-08-06,NA,"45883","O",NA,"HL","shiny white",1,"Away"
1017,"WIL",45,"RC","AH",6,"B",2025-08-06,2025-08-19,NA,NA,NA,"HL",NA,0,"Away"
1017,"WIL",45,"RC","AH",6,"C",2025-08-06,2025-09-04,NA,NA,NA,"HL",NA,0,"Away"
1017,"WIL",45,"RC","AH",6,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1017,"WIL",45,"RC","AH",6,"E",2025-08-06,2025-08-19,NA,NA,NA,"HL",NA,0,"Away"
1017,"WIL",45,"RC","AH",6,"F",2025-08-06,2025-08-19,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"A",2025-08-06,2025-08-19,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"B",2025-08-06,NA,"45883","O/F",NA,"HL","shiny yellow",1,"Away"
1018,"WIL",45,"RC","CR",9,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"G",2025-08-06,2025-08-14,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"H",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1018,"WIL",45,"RC","CR",9,"I",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1020,"WIL",47,"HR","HR",7,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1020,"WIL",47,"HR","HR",7,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1020,"WIL",47,"HR","HR",7,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1020,"WIL",47,"HR","HR",7,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1020,"WIL",47,"HR","HR",7,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1020,"WIL",47,"HR","HR",7,"F",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1020,"WIL",47,"HR","HR",7,"G",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1021,"WIL",47,"HR","HG",5,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1021,"WIL",47,"HR","HG",5,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1021,"WIL",47,"HR","HG",5,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1021,"WIL",47,"HR","HG",5,"D",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1021,"WIL",47,"HR","HG",5,"E",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Away"
1022,"WIL",48,"OH","OH",6,"A",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1022,"WIL",48,"OH","OH",6,"B",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
1022,"WIL",48,"OH","OH",6,"C",2025-08-06,NA,NA,NA,NA,"HL",NA,0,"Home"
