"garden","meso_id","soil_id","treat","n_bags","...31","entered_by","bag","seed_id","intact","obs","date","notes","seed_fate","n_seeds"
"WIL",65,"SR","Live",2,65,"HL",2,"BB",1,"TN","45827",NA,"missing",0
"SUM",65,"SR","Live",2,65,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",65,"SR","Live",2,65,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",65,"SR","Live",2,65,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",65,"SR","Live",2,65,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",65,"SR","Live",2,65,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",65,"SR","Live",2,65,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",66,"RC","Live",3,66,"HL",1,"NG",4,"HL","45824",NA,"germinated",4
"SUM",66,"RC","Live",3,66,"HL",1,"NG",4,"HL","45824",NA,"burst",0
"SUM",66,"RC","Live",3,66,"HL",1,"NG",4,"HL","45824",NA,"missing",0
"WIL",66,"RC","Live",3,66,"HL",1,"TI",2,"TN","45827",NA,"germinated",5
"WIL",66,"RC","Live",3,66,"HL",1,"TI",2,"TN","45827",NA,"burst",3
"WIL",66,"RC","Live",3,66,"HL",1,"TI",2,"TN","45827",NA,"missing",0
"SUM",66,"RC","Live",3,66,"HL",2,"TI",1,"HL","45824",NA,"germinated",3
"SUM",66,"RC","Live",3,66,"HL",2,"TI",1,"HL","45824",NA,"burst",4
"SUM",66,"RC","Live",3,66,"HL",2,"TI",1,"HL","45824",NA,"missing",2
"WIL",66,"RC","Live",3,66,"HL",2,"NG",4,"TN","45827",NA,"germinated",6
"WIL",66,"RC","Live",3,66,"HL",2,"NG",4,"TN","45827",NA,"burst",0
"WIL",66,"RC","Live",3,66,"HL",2,"NG",4,"TN","45827",NA,"missing",0
"SUM",66,"RC","Live",3,66,"HL",3,"BB",6,"HL","45824",NA,"germinated",3
"SUM",66,"RC","Live",3,66,"HL",3,"BB",6,"HL","45824",NA,"burst",0
"SUM",66,"RC","Live",3,66,"HL",3,"BB",6,"HL","45824",NA,"missing",1
"WIL",66,"RC","Live",3,66,"HL",3,"BB",5,"TN","45827",NA,"germinated",4
"WIL",66,"RC","Live",3,66,"HL",3,"BB",5,"TN","45827",NA,"burst",1
"WIL",66,"RC","Live",3,66,"HL",3,"BB",5,"TN","45827",NA,"missing",0
"SUM",67,"BB","Live",3,67,"HL",1,"BB",6,"TN","45825",NA,"germinated",6
"SUM",67,"BB","Live",3,67,"HL",1,"BB",6,"TN","45825",NA,"burst",0
"SUM",67,"BB","Live",3,67,"HL",1,"BB",6,"TN","45825",NA,"missing",0
"WIL",67,"BB","Live",3,67,"HL",1,"BB",9,"TN","45826",NA,"germinated",1
"WIL",67,"BB","Live",3,67,"HL",1,"BB",9,"TN","45826",NA,"burst",0
"WIL",67,"BB","Live",3,67,"HL",1,"BB",9,"TN","45826",NA,"missing",0
"SUM",67,"BB","Live",3,67,"HL",2,"RC",2,"TN","45825",NA,"germinated",7
"SUM",67,"BB","Live",3,67,"HL",2,"RC",2,"TN","45825",NA,"burst",0
"SUM",67,"BB","Live",3,67,"HL",2,"RC",2,"TN","45825",NA,"missing",1
"WIL",67,"BB","Live",3,67,"HL",2,"RC",3,"TN","45826",NA,"germinated",7
"WIL",67,"BB","Live",3,67,"HL",2,"RC",3,"TN","45826",NA,"burst",0
"WIL",67,"BB","Live",3,67,"HL",2,"RC",3,"TN","45826",NA,"missing",0
"SUM",67,"BB","Live",3,67,"HL",3,"HR- A and B",-4,"TN","45825","HR  had 2 bags, I separated them into A and B","germinated",-1
"SUM",67,"BB","Live",3,67,"HL",3,"HR- A and B",-4,"TN","45825","HR  had 2 bags, I separated them into A and B","burst",0
"SUM",67,"BB","Live",3,67,"HL",3,"HR- A and B",-4,"TN","45825","HR  had 2 bags, I separated them into A and B","missing",-5
"WIL",67,"BB","Live",3,67,"HL",3,"HR",0,"TN","45826",NA,"germinated",5
"WIL",67,"BB","Live",3,67,"HL",3,"HR",0,"TN","45826",NA,"burst",2
"WIL",67,"BB","Live",3,67,"HL",3,"HR",0,"TN","45826",NA,"missing",3
"SUM",68,"AH","Dead",3,68,"HL",1,"OH",5,"HL","45824",NA,"germinated",5
"SUM",68,"AH","Dead",3,68,"HL",1,"OH",5,"HL","45824",NA,"burst",0
"SUM",68,"AH","Dead",3,68,"HL",1,"OH",5,"HL","45824",NA,"missing",0
"WIL",68,"AH","Dead",3,68,"HL",1,"SR",2,"TN","45826",NA,"germinated",7
"WIL",68,"AH","Dead",3,68,"HL",1,"SR",2,"TN","45826",NA,"burst",1
"WIL",68,"AH","Dead",3,68,"HL",1,"SR",2,"TN","45826",NA,"missing",0
"SUM",68,"AH","Dead",3,68,"HL",2,"SR",5,"HL","45824",NA,"germinated",5
"SUM",68,"AH","Dead",3,68,"HL",2,"SR",5,"HL","45824",NA,"burst",0
"SUM",68,"AH","Dead",3,68,"HL",2,"SR",5,"HL","45824",NA,"missing",0
"WIL",68,"AH","Dead",3,68,"HL",2,"CR",5,"TN","45826",NA,"germinated",4
"WIL",68,"AH","Dead",3,68,"HL",2,"CR",5,"TN","45826",NA,"burst",1
"WIL",68,"AH","Dead",3,68,"HL",2,"CR",5,"TN","45826",NA,"missing",0
"SUM",68,"AH","Dead",3,68,"HL",3,"CR",6,"HL","45824",NA,"germinated",3
"SUM",68,"AH","Dead",3,68,"HL",3,"CR",6,"HL","45824",NA,"burst",0
"SUM",68,"AH","Dead",3,68,"HL",3,"CR",6,"HL","45824",NA,"missing",1
"WIL",68,"AH","Dead",3,68,"HL",3,"OH",5,"TN","45826",NA,"germinated",4
"WIL",68,"AH","Dead",3,68,"HL",3,"OH",5,"TN","45826",NA,"burst",1
"WIL",68,"AH","Dead",3,68,"HL",3,"OH",5,"TN","45826",NA,"missing",0
"SUM",69,"AH","Live",3,69,"HL",1,"SR",0,"TN","45825",NA,"germinated",0
"SUM",69,"AH","Live",3,69,"HL",1,"SR",0,"TN","45825",NA,"burst",1
"SUM",69,"AH","Live",3,69,"HL",1,"SR",0,"TN","45825",NA,"missing",0
"WIL",69,"AH","Live",3,69,"HL",1,"SR",3,"TN","45827",NA,"germinated",4
"WIL",69,"AH","Live",3,69,"HL",1,"SR",3,"TN","45827",NA,"burst",2
"WIL",69,"AH","Live",3,69,"HL",1,"SR",3,"TN","45827",NA,"missing",1
"SUM",69,"AH","Live",3,69,"HL",2,"CR",4,"TN","45825",NA,"germinated",6
"SUM",69,"AH","Live",3,69,"HL",2,"CR",4,"TN","45825",NA,"burst",0
"SUM",69,"AH","Live",3,69,"HL",2,"CR",4,"TN","45825",NA,"missing",0
"WIL",69,"AH","Live",3,69,"HL",2,"CR",8,"TN","45827",NA,"germinated",1
"WIL",69,"AH","Live",3,69,"HL",2,"CR",8,"TN","45827",NA,"burst",0
"WIL",69,"AH","Live",3,69,"HL",2,"CR",8,"TN","45827",NA,"missing",1
"SUM",69,"AH","Live",3,69,"HL",3,"OH",2,"TN","45825",NA,"germinated",6
"SUM",69,"AH","Live",3,69,"HL",3,"OH",2,"TN","45825",NA,"burst",2
"SUM",69,"AH","Live",3,69,"HL",3,"OH",2,"TN","45825",NA,"missing",0
"WIL",69,"AH","Live",3,69,"HL",3,"OH",7,"TN","45827","7 seeds had hairy fungus","germinated",3
"WIL",69,"AH","Live",3,69,"HL",3,"OH",7,"TN","45827","7 seeds had hairy fungus","burst",0
"WIL",69,"AH","Live",3,69,"HL",3,"OH",7,"TN","45827","7 seeds had hairy fungus","missing",0
"SUM",70,"AH","Dead",2,70,"HL",1,"AH",9,"HL","45821","one dropped when opening","germinated",9
"SUM",70,"AH","Dead",2,70,"HL",1,"AH",9,"HL","45821","one dropped when opening","burst",0
"SUM",70,"AH","Dead",2,70,"HL",1,"AH",9,"HL","45821","one dropped when opening","missing",1
"WIL",70,"AH","Dead",2,70,"HL",1,"AH",9,"TN","45827",NA,"germinated",1
"WIL",70,"AH","Dead",2,70,"HL",1,"AH",9,"TN","45827",NA,"burst",0
"WIL",70,"AH","Dead",2,70,"HL",1,"AH",9,"TN","45827",NA,"missing",0
"SUM",70,"AH","Dead",2,70,"HL",2,"RC",4,"HL","45821",NA,"germinated",5
"SUM",70,"AH","Dead",2,70,"HL",2,"RC",4,"HL","45821",NA,"burst",1
"SUM",70,"AH","Dead",2,70,"HL",2,"RC",4,"HL","45821",NA,"missing",0
"WIL",70,"AH","Dead",2,70,"HL",2,"RC",2,"TN","45827",NA,"germinated",8
"WIL",70,"AH","Dead",2,70,"HL",2,"RC",2,"TN","45827",NA,"burst",0
"WIL",70,"AH","Dead",2,70,"HL",2,"RC",2,"TN","45827",NA,"missing",0
"SUM",70,"AH","Dead",2,70,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",70,"AH","Dead",2,70,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",70,"AH","Dead",2,70,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",70,"AH","Dead",2,70,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",70,"AH","Dead",2,70,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",70,"AH","Dead",2,70,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",71,"HR","Live",3,71,"HL",1,"BB",4,"HL","45821",NA,"germinated",6
"SUM",71,"HR","Live",3,71,"HL",1,"BB",4,"HL","45821",NA,"burst",0
"SUM",71,"HR","Live",3,71,"HL",1,"BB",4,"HL","45821",NA,"missing",0
"WIL",71,"HR","Live",3,71,"HL",1,"TI",5,"TN","45826","bag had 13 seeds","germinated",5
"WIL",71,"HR","Live",3,71,"HL",1,"TI",5,"TN","45826","bag had 13 seeds","burst",3
"WIL",71,"HR","Live",3,71,"HL",1,"TI",5,"TN","45826","bag had 13 seeds","missing",0
"SUM",71,"HR","Live",3,71,"HL",2,"NG",3,"HL","45821",NA,"germinated",6
"SUM",71,"HR","Live",3,71,"HL",2,"NG",3,"HL","45821",NA,"burst",0
"SUM",71,"HR","Live",3,71,"HL",2,"NG",3,"HL","45821",NA,"missing",1
"WIL",71,"HR","Live",3,71,"HL",2,NA,NA,NA,NA,NA,"germinated",NA
"WIL",71,"HR","Live",3,71,"HL",2,NA,NA,NA,NA,NA,"burst",NA
"WIL",71,"HR","Live",3,71,"HL",2,NA,NA,NA,NA,NA,"missing",NA
"SUM",71,"HR","Live",3,71,"HL",3,"TI",0,"HL","45821",NA,"germinated",10
"SUM",71,"HR","Live",3,71,"HL",3,"TI",0,"HL","45821",NA,"burst",0
"SUM",71,"HR","Live",3,71,"HL",3,"TI",0,"HL","45821",NA,"missing",0
"WIL",71,"HR","Live",3,71,"HL",3,NA,NA,NA,NA,"2 bags missing","germinated",NA
"WIL",71,"HR","Live",3,71,"HL",3,NA,NA,NA,NA,"2 bags missing","burst",NA
"WIL",71,"HR","Live",3,71,"HL",3,NA,NA,NA,NA,"2 bags missing","missing",NA
"SUM",72,"NG","Dead",2,72,"HL",1,"SR",5,"HL","45821","2 shriveled, 1 broken","germinated",5
"SUM",72,"NG","Dead",2,72,"HL",1,"SR",5,"HL","45821","2 shriveled, 1 broken","burst",0
"SUM",72,"NG","Dead",2,72,"HL",1,"SR",5,"HL","45821","2 shriveled, 1 broken","missing",0
"WIL",72,"NG","Dead",2,72,"HL",1,"SR",4,"TN","45827",NA,"germinated",5
"WIL",72,"NG","Dead",2,72,"HL",1,"SR",4,"TN","45827",NA,"burst",1
"WIL",72,"NG","Dead",2,72,"HL",1,"SR",4,"TN","45827",NA,"missing",0
"SUM",72,"NG","Dead",2,72,"HL",2,"OH",4,"HL","45821",NA,"germinated",5
"SUM",72,"NG","Dead",2,72,"HL",2,"OH",4,"HL","45821",NA,"burst",1
"SUM",72,"NG","Dead",2,72,"HL",2,"OH",4,"HL","45821",NA,"missing",0
"WIL",72,"NG","Dead",2,72,"HL",2,"OH",2,"TN","45827",NA,"germinated",5
"WIL",72,"NG","Dead",2,72,"HL",2,"OH",2,"TN","45827",NA,"burst",3
"WIL",72,"NG","Dead",2,72,"HL",2,"OH",2,"TN","45827",NA,"missing",0
"SUM",72,"NG","Dead",2,72,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",72,"NG","Dead",2,72,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",72,"NG","Dead",2,72,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",72,"NG","Dead",2,72,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",72,"NG","Dead",2,72,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",72,"NG","Dead",2,72,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",73,"RC","Dead",2,73,"HL",1,"RC",1,"HL","45821",NA,"germinated",8
"SUM",73,"RC","Dead",2,73,"HL",1,"RC",1,"HL","45821",NA,"burst",1
"SUM",73,"RC","Dead",2,73,"HL",1,"RC",1,"HL","45821",NA,"missing",0
"WIL",73,"RC","Dead",2,73,"HL",1,"AH",9,"TN","45841",NA,"germinated",1
"WIL",73,"RC","Dead",2,73,"HL",1,"AH",9,"TN","45841",NA,"burst",0
"WIL",73,"RC","Dead",2,73,"HL",1,"AH",9,"TN","45841",NA,"missing",0
"SUM",73,"RC","Dead",2,73,"HL",2,"AH",22,"HL","45821","no idea what happened here","germinated",3
"SUM",73,"RC","Dead",2,73,"HL",2,"AH",22,"HL","45821","no idea what happened here","burst",0
"SUM",73,"RC","Dead",2,73,"HL",2,"AH",22,"HL","45821","no idea what happened here","missing",0
"WIL",73,"RC","Dead",2,73,"HL",2,"RC",2,"HL","45841","bag partially open","germinated",3
"WIL",73,"RC","Dead",2,73,"HL",2,"RC",2,"HL","45841","bag partially open","burst",1
"WIL",73,"RC","Dead",2,73,"HL",2,"RC",2,"HL","45841","bag partially open","missing",4
"SUM",73,"RC","Dead",2,73,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",73,"RC","Dead",2,73,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",73,"RC","Dead",2,73,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",73,"RC","Dead",2,73,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",73,"RC","Dead",2,73,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",73,"RC","Dead",2,73,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",74,"OH","Dead",2,74,"HL",1,"NG",5,"HL","45821",NA,"germinated",4
"SUM",74,"OH","Dead",2,74,"HL",1,"NG",5,"HL","45821",NA,"burst",0
"SUM",74,"OH","Dead",2,74,"HL",1,"NG",5,"HL","45821",NA,"missing",1
"WIL",74,"OH","Dead",2,74,"HL",1,"TI",4,"TN","45826","1 intact seed wet and mushy","germinated",5
"WIL",74,"OH","Dead",2,74,"HL",1,"TI",4,"TN","45826","1 intact seed wet and mushy","burst",1
"WIL",74,"OH","Dead",2,74,"HL",1,"TI",4,"TN","45826","1 intact seed wet and mushy","missing",0
"SUM",74,"OH","Dead",2,74,"HL",2,"TI",3,"HL","45821",NA,"germinated",3
"SUM",74,"OH","Dead",2,74,"HL",2,"TI",3,"HL","45821",NA,"burst",4
"SUM",74,"OH","Dead",2,74,"HL",2,"TI",3,"HL","45821",NA,"missing",0
"WIL",74,"OH","Dead",2,74,"HL",2,"NG",6,"TN","45826",NA,"germinated",1
"WIL",74,"OH","Dead",2,74,"HL",2,"NG",6,"TN","45826",NA,"burst",3
"WIL",74,"OH","Dead",2,74,"HL",2,"NG",6,"TN","45826",NA,"missing",0
"SUM",74,"OH","Dead",2,74,"HL",3,"HR",8,"HL","45821",NA,"germinated",1
"SUM",74,"OH","Dead",2,74,"HL",3,"HR",8,"HL","45821",NA,"burst",0
"SUM",74,"OH","Dead",2,74,"HL",3,"HR",8,"HL","45821",NA,"missing",0
"WIL",74,"OH","Dead",2,74,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",74,"OH","Dead",2,74,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",74,"OH","Dead",2,74,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",75,"TI","Dead",3,75,"HL",1,"TI",7,"HL","45821",NA,"germinated",3
"SUM",75,"TI","Dead",3,75,"HL",1,"TI",7,"HL","45821",NA,"burst",0
"SUM",75,"TI","Dead",3,75,"HL",1,"TI",7,"HL","45821",NA,"missing",0
"WIL",75,"TI","Dead",3,75,"HL",1,"TI",5,"HL","45841",NA,"germinated",5
"WIL",75,"TI","Dead",3,75,"HL",1,"TI",5,"HL","45841",NA,"burst",0
"WIL",75,"TI","Dead",3,75,"HL",1,"TI",5,"HL","45841",NA,"missing",0
"SUM",75,"TI","Dead",3,75,"HL",2,"RC",4,"HL","45821",NA,"germinated",3
"SUM",75,"TI","Dead",3,75,"HL",2,"RC",4,"HL","45821",NA,"burst",3
"SUM",75,"TI","Dead",3,75,"HL",2,"RC",4,"HL","45821",NA,"missing",0
"WIL",75,"TI","Dead",3,75,"HL",2,"RC",1,"HL","45841",NA,"germinated",5
"WIL",75,"TI","Dead",3,75,"HL",2,"RC",1,"HL","45841",NA,"burst",0
"WIL",75,"TI","Dead",3,75,"HL",2,"RC",1,"HL","45841",NA,"missing",4
"SUM",75,"TI","Dead",3,75,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",75,"TI","Dead",3,75,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",75,"TI","Dead",3,75,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",75,"TI","Dead",3,75,"HL",3,"HR",5,"HL","45841",NA,"germinated",5
"WIL",75,"TI","Dead",3,75,"HL",3,"HR",5,"HL","45841",NA,"burst",0
"WIL",75,"TI","Dead",3,75,"HL",3,"HR",5,"HL","45841",NA,"missing",0
"SUM",76,"OH","Dead",2,76,"HL",1,"NG",0,"HL","45821","large germs","germinated",7
"SUM",76,"OH","Dead",2,76,"HL",1,"NG",0,"HL","45821","large germs","burst",3
"SUM",76,"OH","Dead",2,76,"HL",1,"NG",0,"HL","45821","large germs","missing",0
"WIL",76,"OH","Dead",2,76,"HL",1,"NG",6,"HL","45841",NA,"germinated",2
"WIL",76,"OH","Dead",2,76,"HL",1,"NG",6,"HL","45841",NA,"burst",0
"WIL",76,"OH","Dead",2,76,"HL",1,"NG",6,"HL","45841",NA,"missing",2
"SUM",76,"OH","Dead",2,76,"HL",2,"TI",3,"HL","45821","intact small and flat","germinated",6
"SUM",76,"OH","Dead",2,76,"HL",2,"TI",3,"HL","45821","intact small and flat","burst",1
"SUM",76,"OH","Dead",2,76,"HL",2,"TI",3,"HL","45821","intact small and flat","missing",0
"WIL",76,"OH","Dead",2,76,"HL",2,"TI",4,"HL","45841",NA,"germinated",4
"WIL",76,"OH","Dead",2,76,"HL",2,"TI",4,"HL","45841",NA,"burst",1
"WIL",76,"OH","Dead",2,76,"HL",2,"TI",4,"HL","45841",NA,"missing",1
"SUM",76,"OH","Dead",2,76,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",76,"OH","Dead",2,76,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",76,"OH","Dead",2,76,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",76,"OH","Dead",2,76,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",76,"OH","Dead",2,76,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",76,"OH","Dead",2,76,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",77,"AH","Dead",2,77,"HL",1,"RC",3,"HL","45821",NA,"germinated",4
"SUM",77,"AH","Dead",2,77,"HL",1,"RC",3,"HL","45821",NA,"burst",1
"SUM",77,"AH","Dead",2,77,"HL",1,"RC",3,"HL","45821",NA,"missing",1
"WIL",77,"AH","Dead",2,77,"HL",1,"RC",4,"HL","45841",NA,"germinated",6
"WIL",77,"AH","Dead",2,77,"HL",1,"RC",4,"HL","45841",NA,"burst",0
"WIL",77,"AH","Dead",2,77,"HL",1,"RC",4,"HL","45841",NA,"missing",0
"SUM",77,"AH","Dead",2,77,"HL",2,"AH",7,"HL","45821","small white dots","germinated",3
"SUM",77,"AH","Dead",2,77,"HL",2,"AH",7,"HL","45821","small white dots","burst",0
"SUM",77,"AH","Dead",2,77,"HL",2,"AH",7,"HL","45821","small white dots","missing",0
"WIL",77,"AH","Dead",2,77,"HL",2,"AH",10,"HL","45841",NA,"germinated",0
"WIL",77,"AH","Dead",2,77,"HL",2,"AH",10,"HL","45841",NA,"burst",0
"WIL",77,"AH","Dead",2,77,"HL",2,"AH",10,"HL","45841",NA,"missing",0
"SUM",77,"AH","Dead",2,77,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",77,"AH","Dead",2,77,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",77,"AH","Dead",2,77,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",77,"AH","Dead",2,77,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",77,"AH","Dead",2,77,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",77,"AH","Dead",2,77,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",78,"TI","Dead",3,78,"HL",1,"HR",5,"HL","45820",NA,"germinated",5
"SUM",78,"TI","Dead",3,78,"HL",1,"HR",5,"HL","45820",NA,"burst",0
"SUM",78,"TI","Dead",3,78,"HL",1,"HR",5,"HL","45820",NA,"missing",0
"WIL",78,"TI","Dead",3,78,"HL",1,"TI",5,"HL","45841",NA,"germinated",5
"WIL",78,"TI","Dead",3,78,"HL",1,"TI",5,"HL","45841",NA,"burst",0
"WIL",78,"TI","Dead",3,78,"HL",1,"TI",5,"HL","45841",NA,"missing",0
"SUM",78,"TI","Dead",3,78,"HL",2,"RC",2,"HL","45820",NA,"germinated",7
"SUM",78,"TI","Dead",3,78,"HL",2,"RC",2,"HL","45820",NA,"burst",0
"SUM",78,"TI","Dead",3,78,"HL",2,"RC",2,"HL","45820",NA,"missing",1
"WIL",78,"TI","Dead",3,78,"HL",2,"HR",6,"HL","45841",NA,"germinated",4
"WIL",78,"TI","Dead",3,78,"HL",2,"HR",6,"HL","45841",NA,"burst",0
"WIL",78,"TI","Dead",3,78,"HL",2,"HR",6,"HL","45841",NA,"missing",0
"SUM",78,"TI","Dead",3,78,"HL",3,"TI",4,"HL","45820",NA,"germinated",6
"SUM",78,"TI","Dead",3,78,"HL",3,"TI",4,"HL","45820",NA,"burst",0
"SUM",78,"TI","Dead",3,78,"HL",3,"TI",4,"HL","45820",NA,"missing",0
"WIL",78,"TI","Dead",3,78,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",78,"TI","Dead",3,78,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",78,"TI","Dead",3,78,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",79,"OH","Dead",3,79,"HL",1,"OH",7,"HL","45821",NA,"germinated",2
"SUM",79,"OH","Dead",3,79,"HL",1,"OH",7,"HL","45821",NA,"burst",0
"SUM",79,"OH","Dead",3,79,"HL",1,"OH",7,"HL","45821",NA,"missing",1
"WIL",79,"OH","Dead",3,79,"HL",1,"OH",0,"TN","45826","bag missing","germinated",0
"WIL",79,"OH","Dead",3,79,"HL",1,"OH",0,"TN","45826","bag missing","burst",0
"WIL",79,"OH","Dead",3,79,"HL",1,"OH",0,"TN","45826","bag missing","missing",0
"SUM",79,"OH","Dead",3,79,"HL",2,"HG",1,"HL","45729",NA,"germinated",7
"SUM",79,"OH","Dead",3,79,"HL",2,"HG",1,"HL","45729",NA,"burst",2
"SUM",79,"OH","Dead",3,79,"HL",2,"HG",1,"HL","45729",NA,"missing",0
"WIL",79,"OH","Dead",3,79,"HL",2,"HG",0,"TN","45826","bag missing","germinated",0
"WIL",79,"OH","Dead",3,79,"HL",2,"HG",0,"TN","45826","bag missing","burst",0
"WIL",79,"OH","Dead",3,79,"HL",2,"HG",0,"TN","45826","bag missing","missing",0
"SUM",79,"OH","Dead",3,79,"HL",3,"AH",8,"HL","45821","1 shriveled with white dots","germinated",1
"SUM",79,"OH","Dead",3,79,"HL",3,"AH",8,"HL","45821","1 shriveled with white dots","burst",0
"SUM",79,"OH","Dead",3,79,"HL",3,"AH",8,"HL","45821","1 shriveled with white dots","missing",1
"WIL",79,"OH","Dead",3,79,"HL",3,"AH",0,"TN","45826","bag missing","germinated",0
"WIL",79,"OH","Dead",3,79,"HL",3,"AH",0,"TN","45826","bag missing","burst",0
"WIL",79,"OH","Dead",3,79,"HL",3,"AH",0,"TN","45826","bag missing","missing",0
"SUM",80,"RC","Live",2,80,"HL",1,"AH",9,"HL","45820",NA,"germinated",1
"SUM",80,"RC","Live",2,80,"HL",1,"AH",9,"HL","45820",NA,"burst",0
"SUM",80,"RC","Live",2,80,"HL",1,"AH",9,"HL","45820",NA,"missing",0
"WIL",80,"RC","Live",2,80,"HL",1,"RC",0,"TN","45826",NA,"germinated",8
"WIL",80,"RC","Live",2,80,"HL",1,"RC",0,"TN","45826",NA,"burst",1
"WIL",80,"RC","Live",2,80,"HL",1,"RC",0,"TN","45826",NA,"missing",1
"SUM",80,"RC","Live",2,80,"HL",2,"RC",10,"HL","45820",NA,"germinated",0
"SUM",80,"RC","Live",2,80,"HL",2,"RC",10,"HL","45820",NA,"burst",0
"SUM",80,"RC","Live",2,80,"HL",2,"RC",10,"HL","45820",NA,"missing",0
"WIL",80,"RC","Live",2,80,"HL",2,"AH",10,"TN","45826",NA,"germinated",0
"WIL",80,"RC","Live",2,80,"HL",2,"AH",10,"TN","45826",NA,"burst",0
"WIL",80,"RC","Live",2,80,"HL",2,"AH",10,"TN","45826",NA,"missing",0
"SUM",80,"RC","Live",2,80,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",80,"RC","Live",2,80,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",80,"RC","Live",2,80,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",80,"RC","Live",2,80,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",80,"RC","Live",2,80,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",80,"RC","Live",2,80,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",81,"NG","Live",2,81,"HL",1,"SR",6,"HL","45821",NA,"germinated",4
"SUM",81,"NG","Live",2,81,"HL",1,"SR",6,"HL","45821",NA,"burst",0
"SUM",81,"NG","Live",2,81,"HL",1,"SR",6,"HL","45821",NA,"missing",0
"WIL",81,"NG","Live",2,81,"HL",1,"SR",5,"TN","45831",NA,"germinated",5
"WIL",81,"NG","Live",2,81,"HL",1,"SR",5,"TN","45831",NA,"burst",0
"WIL",81,"NG","Live",2,81,"HL",1,"SR",5,"TN","45831",NA,"missing",0
"SUM",81,"NG","Live",2,81,"HL",2,"OH",5,"HL","45821",NA,"germinated",4
"SUM",81,"NG","Live",2,81,"HL",2,"OH",5,"HL","45821",NA,"burst",0
"SUM",81,"NG","Live",2,81,"HL",2,"OH",5,"HL","45821",NA,"missing",1
"WIL",81,"NG","Live",2,81,"HL",2,"OH",2,"TN","45826",NA,"germinated",7
"WIL",81,"NG","Live",2,81,"HL",2,"OH",2,"TN","45826",NA,"burst",1
"WIL",81,"NG","Live",2,81,"HL",2,"OH",2,"TN","45826",NA,"missing",0
"SUM",81,"NG","Live",2,81,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",81,"NG","Live",2,81,"HL",3,NA,NA,NA,NA,NA,"burst",NA
